interaction_id,interaction_date,rep_id,hcp_npi,account_id,territory,product_name,channel,detail_topic,call_outcome,duration_min,sample_qty,consent_status
CRM0001860,2024-01-25,REP008,9000000274,ACC135,T08,Roventra,Sample Drop,Clinical data - REMS requirements,Abandoned,30,0,Allowed
CRM0001861,2024-07-16,REP008,9000000274,ACC135,T08,Vexpro,Face to Face,Dose and administration,Positive,45,0,Allowed
CRM0001862,2025-01-09,REP008,9000000274,ACC135,T08,Nexoral,Phone,Adherence program enrollment,Follow-up,15,0,Allowed
CRM0001863,2024-01-08,REP008,9000000274,ACC135,T08,Vexpro,Remote,Adherence program enrollment,Abandoned,10,0,Allowed
CRM0001864,2024-08-30,REP008,9000000274,ACC135,T08,Nexoral,Phone,Referral workflow and SP onboarding,Follow-up,45,0,Opt-out
CRM0001865,2024-11-17,REP008,9000000514,ACC135,T08,Vexpro,Sample Drop,Dose and administration,Follow-up,45,0,Allowed
CRM0001866,2024-09-20,REP008,9000000514,ACC135,T08,Nexoral,Remote,Prior authorization support,No Reach,5,0,Allowed
CRM0001867,2024-08-11,REP008,9000000514,ACC135,T08,Nexoral,Face to Face,Competitive differentiation,Neutral,20,0,Allowed
CRM0001868,2024-05-25,REP008,9000000656,ACC135,T08,Vexpro,Sample Drop,Prior authorization support,Positive,20,0,Allowed
CRM0001869,2025-01-07,REP008,9000000656,ACC135,T08,Roventra,Phone,Adherence program enrollment,Abandoned,10,0,Opt-out
CRM0001870,2024-04-12,REP001,9000000252,ACC136,T01,Roventra,Sample Drop,Coverage and reimbursement,No Reach,15,2,Allowed
CRM0001871,2025-01-11,REP001,9000000252,ACC136,T01,Nexoral,Face to Face,Clinical data - efficacy,Follow-up,30,0,Allowed
CRM0001872,2024-12-22,REP001,9000000252,ACC136,T01,Nexoral,Face to Face,Adherence program enrollment,Neutral,15,0,Allowed
CRM0001873,2024-05-10,REP001,9000000252,ACC136,T01,Vexpro,Face to Face,Referral workflow and SP onboarding,Abandoned,30,0,Allowed
CRM0001874,2025-01-04,REP001,9000000252,ACC136,T01,Nexoral,Face to Face,Patient identification,Abandoned,10,0,Allowed
CRM0001875,2025-01-24,REP001,9000000329,ACC136,T01,Roventra,Phone,Adherence program enrollment,Positive,5,0,Allowed
CRM0001876,2024-11-11,REP001,9000000329,ACC136,T01,Vexpro,Phone,Adherence program enrollment,No Reach,15,0,Allowed
CRM0001877,2024-02-20,REP001,9000000329,ACC136,T01,Vexpro,Remote,Safety and tolerability,Positive,5,0,Allowed
CRM0001878,2024-10-04,REP001,9000000329,ACC136,T01,Vexpro,Phone,Coverage and reimbursement,Positive,5,0,Allowed
CRM0001879,2024-01-16,REP001,9000000329,ACC136,T01,Vexpro,Phone,Clinical data - efficacy,Follow-up,10,0,Allowed
CRM0001880,2024-08-14,REP001,9000000329,ACC136,T01,Nexoral,Sample Drop,Safety and tolerability,Positive,20,2,Opt-out
CRM0001881,2024-03-24,REP001,9000000329,ACC136,T01,Roventra,Sample Drop,Prior authorization support,Neutral,30,2,Opt-out
CRM0001882,2024-09-18,REP001,9000000329,ACC136,T01,Roventra,Face to Face,Clinical data - efficacy,Positive,20,0,Opt-out
CRM0001883,2024-02-01,REP001,9000000357,ACC136,T01,Vexpro,Phone,Coverage and reimbursement,Abandoned,30,0,Allowed
CRM0001884,2024-07-02,REP001,9000000357,ACC136,T01,Roventra,Sample Drop,Dose and administration,Abandoned,5,1,Opt-out
CRM0001885,2024-01-08,REP001,9000000357,ACC136,T01,Roventra,Phone,Dose and administration,Follow-up,5,0,Allowed
CRM0001886,2024-06-25,REP001,9000000494,ACC136,T01,Roventra,Face to Face,Dose and administration,Abandoned,30,0,Opt-out
CRM0001887,2025-01-23,REP001,9000000494,ACC136,T01,Nexoral,Phone,Safety and tolerability,No Reach,5,0,Allowed
CRM0001888,2024-12-17,REP001,9000000494,ACC136,T01,Vexpro,Phone,Patient identification,Follow-up,45,0,Opt-out
CRM0001889,2024-03-10,REP001,9000000494,ACC136,T01,Roventra,Sample Drop,Prior authorization support,Follow-up,10,0,Allowed
CRM0001890,2024-05-24,REP001,9000000515,ACC136,T01,Vexpro,Sample Drop,Clinical data - efficacy,Follow-up,15,0,Allowed
CRM0001891,2024-09-28,REP001,9000000515,ACC136,T01,Nexoral,Phone,Safety and tolerability,Abandoned,30,0,Opt-out
CRM0001892,2024-08-28,REP002,9000000440,ACC137,T02,Nexoral,Remote,Competitive differentiation,Follow-up,20,0,Allowed
CRM0001893,2024-07-14,REP002,9000000440,ACC137,T02,Vexpro,Phone,Referral workflow and SP onboarding,Positive,30,0,Allowed
CRM0001894,2024-12-26,REP002,9000000635,ACC137,T02,Nexoral,Face to Face,Coverage and reimbursement,Neutral,10,0,Allowed
CRM0001895,2024-03-10,REP002,9000000635,ACC137,T02,Roventra,Face to Face,Coverage and reimbursement,Positive,30,0,Opt-out
CRM0001896,2025-01-18,REP002,9000000635,ACC137,T02,Nexoral,Face to Face,Dose and administration,Follow-up,15,0,Opt-out
CRM0001897,2024-06-13,REP003,9000000099,ACC138,T03,Roventra,Face to Face,Dose and administration,Neutral,10,0,Opt-out
CRM0001898,2024-05-05,REP003,9000000099,ACC138,T03,Nexoral,Remote,Safety and tolerability,No Reach,45,0,Allowed
CRM0001899,2024-01-14,REP003,9000000099,ACC138,T03,Roventra,Remote,Prior authorization support,Neutral,30,0,Allowed
CRM0001900,2024-09-11,REP003,9000000099,ACC138,T03,Vexpro,Sample Drop,Patient identification,Abandoned,30,1,Opt-out
CRM0001901,2024-03-24,REP003,9000000099,ACC138,T03,Roventra,Sample Drop,Competitive differentiation,Positive,20,1,Allowed
CRM0001902,2024-04-09,REP003,9000000099,ACC138,T03,Roventra,Remote,Clinical data - REMS requirements,No Reach,20,0,Opt-out
CRM0001903,2024-02-19,REP003,9000000099,ACC138,T03,Nexoral,Face to Face,Dose and administration,No Reach,20,0,Opt-out
CRM0001904,2024-01-26,REP003,9000000099,ACC138,T03,Vexpro,Face to Face,Adherence program enrollment,Neutral,45,0,Allowed
CRM0001905,2024-03-30,REP003,9000000584,ACC138,T03,Vexpro,Remote,Referral workflow and SP onboarding,No Reach,20,0,Opt-out
CRM0001906,2025-01-28,REP003,9000000584,ACC138,T03,Nexoral,Remote,Coverage and reimbursement,Neutral,30,0,Allowed
CRM0001907,2024-02-25,REP003,9000000584,ACC138,T03,Nexoral,Face to Face,Clinical data - REMS requirements,Abandoned,45,0,Allowed
CRM0001908,2024-06-26,REP003,9000000584,ACC138,T03,Roventra,Phone,Coverage and reimbursement,Positive,30,0,Opt-out
CRM0001909,2024-03-14,REP003,9000000584,ACC138,T03,Roventra,Phone,Coverage and reimbursement,Follow-up,45,0,Opt-out
CRM0001910,2024-08-11,REP003,9000000584,ACC138,T03,Vexpro,Phone,Adherence program enrollment,Abandoned,30,0,Opt-out
CRM0001911,2024-06-18,REP003,9000000584,ACC138,T03,Roventra,Phone,Coverage and reimbursement,Positive,20,0,Opt-out
CRM0001912,2025-01-28,REP003,9000000584,ACC138,T03,Nexoral,Face to Face,Prior authorization support,Neutral,45,0,Allowed
CRM0001913,2024-02-04,REP004,9000000168,ACC139,T04,Roventra,Remote,Adherence program enrollment,Neutral,45,0,Allowed
CRM0001914,2024-01-23,REP004,9000000168,ACC139,T04,Vexpro,Sample Drop,Safety and tolerability,No Reach,10,0,Opt-out
CRM0001915,2024-05-21,REP004,9000000168,ACC139,T04,Roventra,Phone,Patient identification,Follow-up,20,0,Opt-out
CRM0001916,2024-07-08,REP004,9000000168,ACC139,T04,Vexpro,Sample Drop,Adherence program enrollment,No Reach,10,0,Allowed
CRM0001917,2024-01-16,REP005,9000000243,ACC140,T05,Nexoral,Sample Drop,Prior authorization support,Follow-up,5,2,Opt-out
CRM0001918,2024-01-11,REP005,9000000243,ACC140,T05,Nexoral,Remote,Referral workflow and SP onboarding,Follow-up,5,0,Opt-out
CRM0001919,2024-06-17,REP005,9000000243,ACC140,T05,Vexpro,Phone,Clinical data - efficacy,Follow-up,30,0,Opt-out
CRM0001920,2024-07-04,REP005,9000000243,ACC140,T05,Nexoral,Sample Drop,Coverage and reimbursement,Neutral,15,2,Allowed
CRM0001921,2024-04-16,REP005,9000000243,ACC140,T05,Nexoral,Face to Face,Referral workflow and SP onboarding,Abandoned,5,0,Opt-out
CRM0001922,2024-03-28,REP005,9000000243,ACC140,T05,Roventra,Face to Face,Prior authorization support,No Reach,5,0,Allowed
CRM0001923,2024-03-30,REP005,9000000466,ACC140,T05,Nexoral,Face to Face,Competitive differentiation,Positive,30,0,Opt-out
CRM0001924,2024-07-28,REP005,9000000466,ACC140,T05,Vexpro,Face to Face,Clinical data - efficacy,Follow-up,45,0,Allowed
CRM0001925,2024-02-22,REP005,9000000466,ACC140,T05,Vexpro,Face to Face,Adherence program enrollment,Positive,20,0,Opt-out
CRM0001926,2024-07-26,REP005,9000000466,ACC140,T05,Vexpro,Remote,Prior authorization support,Positive,45,0,Opt-out
CRM0001927,2025-01-10,REP005,9000000466,ACC140,T05,Nexoral,Phone,Referral workflow and SP onboarding,Abandoned,30,0,Allowed
CRM0001928,2024-03-17,REP005,9000000466,ACC140,T05,Vexpro,Phone,Prior authorization support,Follow-up,30,0,Opt-out
CRM0001929,2024-09-30,REP005,9000000466,ACC140,T05,Vexpro,Face to Face,Competitive differentiation,Positive,15,0,Opt-out
CRM0001930,2024-04-07,REP005,9000000466,ACC140,T05,Nexoral,Sample Drop,Patient identification,No Reach,15,0,Allowed
CRM0001931,2024-08-24,REP006,9000000146,ACC141,T06,Roventra,Phone,Clinical data - REMS requirements,Abandoned,20,0,Allowed
CRM0001932,2024-10-12,REP006,9000000146,ACC141,T06,Nexoral,Phone,Prior authorization support,Abandoned,20,0,Opt-out
CRM0001933,2024-07-18,REP006,9000000146,ACC141,T06,Roventra,Sample Drop,Prior authorization support,Abandoned,30,0,Allowed
CRM0001934,2024-11-11,REP006,9000000146,ACC141,T06,Roventra,Face to Face,Clinical data - efficacy,Neutral,20,0,Opt-out
CRM0001935,2024-04-04,REP006,9000000146,ACC141,T06,Nexoral,Remote,Clinical data - efficacy,No Reach,30,0,Opt-out
CRM0001936,2024-09-22,REP006,9000000146,ACC141,T06,Vexpro,Phone,Referral workflow and SP onboarding,Positive,30,0,Opt-out
CRM0001937,2024-11-03,REP006,9000000486,ACC141,T06,Roventra,Sample Drop,Coverage and reimbursement,No Reach,45,0,Allowed
CRM0001938,2024-07-08,REP006,9000000486,ACC141,T06,Nexoral,Phone,Safety and tolerability,Follow-up,20,0,Allowed
CRM0001939,2024-01-07,REP006,9000000486,ACC141,T06,Roventra,Face to Face,Competitive differentiation,Positive,45,0,Allowed
CRM0001940,2024-03-21,REP006,9000000486,ACC141,T06,Nexoral,Face to Face,Clinical data - REMS requirements,No Reach,20,0,Allowed
CRM0001941,2024-11-13,REP006,9000000486,ACC141,T06,Vexpro,Face to Face,Clinical data - REMS requirements,Abandoned,45,0,Allowed
CRM0001942,2024-10-20,REP006,9000000486,ACC141,T06,Vexpro,Phone,Patient identification,Abandoned,5,0,Allowed
CRM0001943,2024-02-04,REP007,9000000344,ACC142,T07,Vexpro,Face to Face,Clinical data - REMS requirements,Follow-up,15,0,Opt-out
CRM0001944,2024-02-05,REP007,9000000344,ACC142,T07,Roventra,Remote,Safety and tolerability,Follow-up,15,0,Allowed
CRM0001945,2024-06-22,REP007,9000000344,ACC142,T07,Nexoral,Phone,Patient identification,Positive,10,0,Opt-out
CRM0001946,2024-08-29,REP007,9000000344,ACC142,T07,Nexoral,Remote,Dose and administration,Neutral,20,0,Allowed
CRM0001947,2024-06-03,REP007,9000000449,ACC142,T07,Vexpro,Phone,Clinical data - efficacy,Neutral,15,0,Opt-out
CRM0001948,2024-12-25,REP007,9000000449,ACC142,T07,Roventra,Face to Face,Dose and administration,Abandoned,5,0,Opt-out
CRM0001949,2024-03-15,REP007,9000000449,ACC142,T07,Nexoral,Phone,Prior authorization support,Positive,10,0,Opt-out
CRM0001950,2024-06-27,REP007,9000000578,ACC142,T07,Vexpro,Remote,Prior authorization support,No Reach,10,0,Allowed
CRM0001951,2024-06-04,REP007,9000000578,ACC142,T07,Roventra,Remote,Dose and administration,Neutral,45,0,Opt-out
CRM0001952,2024-10-23,REP007,9000000578,ACC142,T07,Nexoral,Face to Face,Competitive differentiation,Positive,30,0,Opt-out
CRM0001953,2024-12-26,REP007,9000000578,ACC142,T07,Roventra,Remote,Adherence program enrollment,Positive,30,0,Allowed
CRM0001954,2024-01-13,REP007,9000000578,ACC142,T07,Vexpro,Face to Face,Clinical data - REMS requirements,Positive,45,0,Allowed
CRM0001955,2024-03-12,REP008,9000000171,ACC143,T08,Nexoral,Remote,Dose and administration,Neutral,10,0,Opt-out
CRM0001956,2024-07-27,REP008,9000000171,ACC143,T08,Vexpro,Face to Face,Referral workflow and SP onboarding,Positive,10,0,Allowed
CRM0001957,2024-10-25,REP008,9000000287,ACC143,T08,Roventra,Sample Drop,Adherence program enrollment,No Reach,15,1,Opt-out
CRM0001958,2024-07-25,REP008,9000000287,ACC143,T08,Roventra,Face to Face,Safety and tolerability,Follow-up,10,0,Allowed
CRM0001959,2025-01-17,REP008,9000000287,ACC143,T08,Nexoral,Phone,Adherence program enrollment,Neutral,30,0,Allowed
CRM0001960,2024-10-20,REP008,9000000287,ACC143,T08,Roventra,Phone,Clinical data - efficacy,Follow-up,10,0,Opt-out
CRM0001961,2024-12-03,REP008,9000000287,ACC143,T08,Roventra,Phone,Clinical data - efficacy,Abandoned,5,0,Allowed
CRM0001962,2024-04-28,REP008,9000000531,ACC143,T08,Vexpro,Phone,Coverage and reimbursement,Follow-up,5,0,Allowed
CRM0001963,2024-06-09,REP008,9000000531,ACC143,T08,Nexoral,Remote,Safety and tolerability,Positive,5,0,Allowed
CRM0001964,2024-04-03,REP008,9000000531,ACC143,T08,Roventra,Sample Drop,Safety and tolerability,Neutral,5,1,Allowed
CRM0001965,2024-04-21,REP001,9000000339,ACC144,T01,Nexoral,Face to Face,Prior authorization support,Follow-up,5,0,Allowed
CRM0001966,2024-10-09,REP001,9000000339,ACC144,T01,Vexpro,Sample Drop,Prior authorization support,Abandoned,15,0,Allowed
CRM0001967,2025-01-13,REP001,9000000339,ACC144,T01,Roventra,Sample Drop,Patient identification,Positive,5,0,Opt-out
CRM0001968,2024-07-17,REP001,9000000339,ACC144,T01,Nexoral,Phone,Safety and tolerability,Follow-up,10,0,Opt-out
CRM0001969,2024-10-01,REP001,9000000339,ACC144,T01,Roventra,Remote,Safety and tolerability,Neutral,20,0,Allowed
CRM0001970,2024-01-06,REP001,9000000339,ACC144,T01,Nexoral,Remote,Safety and tolerability,Abandoned,5,0,Allowed
CRM0001971,2024-05-28,REP001,9000000339,ACC144,T01,Roventra,Face to Face,Safety and tolerability,No Reach,45,0,Allowed
CRM0001972,2024-06-27,REP001,9000000339,ACC144,T01,Vexpro,Remote,Competitive differentiation,Neutral,10,0,Allowed
CRM0001973,2024-05-01,REP001,9000000471,ACC144,T01,Vexpro,Phone,Clinical data - REMS requirements,Neutral,5,0,Allowed
CRM0001974,2025-01-03,REP001,9000000471,ACC144,T01,Roventra,Remote,Safety and tolerability,Positive,30,0,Allowed
CRM0001975,2024-05-03,REP001,9000000471,ACC144,T01,Nexoral,Sample Drop,Competitive differentiation,Positive,45,0,Opt-out
CRM0001976,2024-08-17,REP001,9000000471,ACC144,T01,Roventra,Sample Drop,Competitive differentiation,Positive,45,0,Opt-out
CRM0001977,2024-06-25,REP001,9000000471,ACC144,T01,Roventra,Face to Face,Safety and tolerability,Abandoned,20,0,Allowed
CRM0001978,2024-02-16,REP001,9000000471,ACC144,T01,Nexoral,Remote,Clinical data - REMS requirements,Positive,45,0,Opt-out
CRM0001979,2024-12-28,REP001,9000000471,ACC144,T01,Roventra,Sample Drop,Safety and tolerability,Follow-up,15,1,Opt-out
CRM0001980,2024-04-26,REP002,9000000085,ACC145,T02,Vexpro,Remote,Referral workflow and SP onboarding,Neutral,15,0,Allowed
CRM0001981,2025-01-11,REP002,9000000085,ACC145,T02,Vexpro,Remote,Safety and tolerability,Abandoned,45,0,Allowed
CRM0001982,2024-07-18,REP002,9000000085,ACC145,T02,Vexpro,Sample Drop,Patient identification,Neutral,20,2,Allowed
CRM0001983,2024-12-31,REP002,9000000085,ACC145,T02,Roventra,Sample Drop,Adherence program enrollment,Abandoned,30,0,Opt-out
CRM0001984,2024-11-06,REP002,9000000085,ACC145,T02,Roventra,Sample Drop,Clinical data - efficacy,Follow-up,30,1,Opt-out
CRM0001985,2024-07-29,REP002,9000000085,ACC145,T02,Vexpro,Phone,Referral workflow and SP onboarding,No Reach,5,0,Opt-out
CRM0001986,2024-03-10,REP002,9000000085,ACC145,T02,Nexoral,Phone,Clinical data - efficacy,Positive,30,0,Opt-out
CRM0001987,2024-03-29,REP002,9000000085,ACC145,T02,Roventra,Phone,Dose and administration,Follow-up,20,0,Allowed
CRM0001988,2024-10-15,REP002,9000000131,ACC145,T02,Roventra,Phone,Patient identification,Follow-up,45,0,Allowed
CRM0001989,2024-07-21,REP002,9000000131,ACC145,T02,Roventra,Face to Face,Competitive differentiation,Positive,20,0,Allowed
CRM0001990,2025-01-07,REP002,9000000131,ACC145,T02,Roventra,Face to Face,Dose and administration,No Reach,5,0,Allowed
CRM0001991,2024-07-10,REP002,9000000131,ACC145,T02,Roventra,Remote,Competitive differentiation,No Reach,10,0,Allowed
CRM0001992,2024-12-11,REP002,9000000131,ACC145,T02,Nexoral,Remote,Patient identification,Neutral,45,0,Opt-out
CRM0001993,2024-07-20,REP002,9000000131,ACC145,T02,Roventra,Remote,Adherence program enrollment,Positive,15,0,Allowed
CRM0001994,2024-08-04,REP002,9000000131,ACC145,T02,Vexpro,Remote,Clinical data - REMS requirements,Abandoned,5,0,Allowed
CRM0001995,2024-01-28,REP002,9000000131,ACC145,T02,Vexpro,Sample Drop,Patient identification,Neutral,15,0,Opt-out
CRM0001996,2024-11-16,REP002,9000000155,ACC145,T02,Vexpro,Phone,Competitive differentiation,Follow-up,30,0,Allowed
CRM0001997,2024-12-13,REP002,9000000155,ACC145,T02,Nexoral,Remote,Referral workflow and SP onboarding,No Reach,20,0,Allowed
CRM0001998,2024-03-22,REP002,9000000155,ACC145,T02,Roventra,Remote,Patient identification,Neutral,5,0,Allowed
CRM0001999,2024-03-15,REP002,9000000155,ACC145,T02,Nexoral,Sample Drop,Competitive differentiation,Positive,45,0,Allowed
CRM0002000,2024-10-17,REP002,9000000155,ACC145,T02,Roventra,Sample Drop,Referral workflow and SP onboarding,Follow-up,10,0,Opt-out
CRM0002001,2024-12-14,REP002,9000000155,ACC145,T02,Vexpro,Sample Drop,Competitive differentiation,Follow-up,45,0,Allowed
CRM0002002,2025-01-13,REP002,9000000155,ACC145,T02,Roventra,Phone,Adherence program enrollment,Follow-up,5,0,Allowed
CRM0002003,2024-12-02,REP002,9000000360,ACC145,T02,Vexpro,Phone,Coverage and reimbursement,Follow-up,30,0,Opt-out
CRM0002004,2024-08-21,REP002,9000000360,ACC145,T02,Roventra,Sample Drop,Coverage and reimbursement,Follow-up,15,0,Opt-out
CRM0002005,2024-05-05,REP002,9000000360,ACC145,T02,Roventra,Face to Face,Dose and administration,Abandoned,10,0,Opt-out
CRM0002006,2024-01-03,REP002,9000000360,ACC145,T02,Nexoral,Phone,Safety and tolerability,Follow-up,5,0,Allowed
CRM0002007,2024-02-18,REP002,9000000360,ACC145,T02,Roventra,Remote,Clinical data - REMS requirements,Follow-up,15,0,Allowed
CRM0002008,2024-09-02,REP002,9000000360,ACC145,T02,Vexpro,Sample Drop,Dose and administration,No Reach,30,0,Allowed
CRM0002009,2024-11-07,REP003,9000000046,ACC146,T03,Nexoral,Remote,Coverage and reimbursement,No Reach,20,0,Opt-out
CRM0002010,2024-04-09,REP003,9000000046,ACC146,T03,Nexoral,Phone,Referral workflow and SP onboarding,Positive,45,0,Opt-out
CRM0002011,2024-02-10,REP003,9000000046,ACC146,T03,Roventra,Remote,Prior authorization support,Positive,5,0,Allowed
CRM0002012,2024-12-14,REP003,9000000046,ACC146,T03,Roventra,Phone,Coverage and reimbursement,Abandoned,15,0,Opt-out
CRM0002013,2024-03-22,REP003,9000000046,ACC146,T03,Vexpro,Phone,Referral workflow and SP onboarding,Neutral,15,0,Allowed
CRM0002014,2024-08-19,REP003,9000000046,ACC146,T03,Nexoral,Remote,Referral workflow and SP onboarding,Positive,30,0,Allowed
CRM0002015,2024-11-12,REP003,9000000046,ACC146,T03,Vexpro,Remote,Prior authorization support,Positive,20,0,Allowed
CRM0002016,2024-11-10,REP003,9000000193,ACC146,T03,Roventra,Phone,Clinical data - REMS requirements,Abandoned,45,0,Opt-out
CRM0002017,2024-11-10,REP003,9000000193,ACC146,T03,Vexpro,Phone,Patient identification,Positive,15,0,Allowed
CRM0002018,2024-06-25,REP003,9000000193,ACC146,T03,Roventra,Remote,Dose and administration,Follow-up,20,0,Allowed
CRM0002019,2024-07-18,REP003,9000000524,ACC146,T03,Vexpro,Sample Drop,Dose and administration,No Reach,10,0,Allowed
CRM0002020,2024-04-28,REP003,9000000524,ACC146,T03,Vexpro,Phone,Patient identification,Abandoned,45,0,Allowed
CRM0002021,2024-08-16,REP003,9000000524,ACC146,T03,Vexpro,Remote,Coverage and reimbursement,Positive,45,0,Opt-out
CRM0002022,2024-05-19,REP003,9000000524,ACC146,T03,Nexoral,Remote,Adherence program enrollment,Neutral,20,0,Allowed
CRM0002023,2024-05-06,REP003,9000000524,ACC146,T03,Nexoral,Phone,Clinical data - efficacy,Abandoned,15,0,Allowed
CRM0002024,2024-06-17,REP003,9000000524,ACC146,T03,Vexpro,Remote,Competitive differentiation,Abandoned,10,0,Allowed
CRM0002025,2024-06-16,REP003,9000000524,ACC146,T03,Roventra,Face to Face,Clinical data - efficacy,Follow-up,30,0,Allowed
CRM0002026,2024-01-09,REP003,9000000524,ACC146,T03,Roventra,Sample Drop,Clinical data - REMS requirements,Positive,10,0,Allowed
CRM0002027,2024-11-19,REP004,9000000249,ACC147,T04,Roventra,Sample Drop,Dose and administration,Positive,30,0,Allowed
CRM0002028,2024-03-10,REP004,9000000249,ACC147,T04,Roventra,Face to Face,Adherence program enrollment,No Reach,10,0,Allowed
CRM0002029,2024-11-10,REP004,9000000249,ACC147,T04,Nexoral,Sample Drop,Dose and administration,Follow-up,5,0,Allowed
CRM0002030,2025-01-18,REP004,9000000249,ACC147,T04,Nexoral,Remote,Patient identification,Neutral,10,0,Allowed
CRM0002031,2024-10-13,REP004,9000000249,ACC147,T04,Vexpro,Face to Face,Coverage and reimbursement,Abandoned,20,0,Opt-out
CRM0002032,2024-08-29,REP005,9000000060,ACC148,T05,Roventra,Remote,Adherence program enrollment,Abandoned,45,0,Allowed
CRM0002033,2024-02-22,REP005,9000000060,ACC148,T05,Nexoral,Phone,Safety and tolerability,No Reach,30,0,Allowed
CRM0002034,2024-05-02,REP005,9000000060,ACC148,T05,Roventra,Remote,Referral workflow and SP onboarding,No Reach,15,0,Opt-out
CRM0002035,2024-11-16,REP005,9000000060,ACC148,T05,Nexoral,Sample Drop,Coverage and reimbursement,No Reach,10,1,Opt-out
CRM0002036,2025-01-13,REP005,9000000242,ACC148,T05,Vexpro,Phone,Coverage and reimbursement,Follow-up,30,0,Allowed
CRM0002037,2024-04-07,REP005,9000000242,ACC148,T05,Roventra,Sample Drop,Clinical data - efficacy,Abandoned,45,0,Opt-out
CRM0002038,2024-11-08,REP005,9000000242,ACC148,T05,Vexpro,Sample Drop,Dose and administration,No Reach,30,0,Allowed
CRM0002039,2024-03-25,REP005,9000000242,ACC148,T05,Roventra,Face to Face,Clinical data - REMS requirements,Positive,20,0,Allowed
CRM0002040,2024-10-17,REP005,9000000242,ACC148,T05,Vexpro,Sample Drop,Safety and tolerability,Abandoned,15,0,Allowed
CRM0002041,2024-07-25,REP005,9000000242,ACC148,T05,Roventra,Face to Face,Safety and tolerability,Abandoned,45,0,Allowed
CRM0002042,2024-05-21,REP005,9000000242,ACC148,T05,Vexpro,Sample Drop,Prior authorization support,Neutral,5,0,Allowed
CRM0002043,2024-03-31,REP005,9000000265,ACC148,T05,Roventra,Sample Drop,Competitive differentiation,Positive,15,0,Opt-out
CRM0002044,2024-03-02,REP005,9000000265,ACC148,T05,Nexoral,Face to Face,Clinical data - efficacy,Abandoned,15,0,Allowed
CRM0002045,2024-05-28,REP005,9000000265,ACC148,T05,Roventra,Sample Drop,Coverage and reimbursement,No Reach,20,0,Allowed
CRM0002046,2024-03-19,REP005,9000000265,ACC148,T05,Vexpro,Phone,Dose and administration,No Reach,15,0,Allowed
CRM0002047,2025-01-26,REP005,9000000265,ACC148,T05,Nexoral,Face to Face,Clinical data - REMS requirements,Positive,30,0,Allowed
CRM0002048,2024-08-04,REP006,9000000065,ACC149,T06,Roventra,Remote,Referral workflow and SP onboarding,Positive,15,0,Allowed
CRM0002049,2024-04-05,REP006,9000000065,ACC149,T06,Vexpro,Phone,Referral workflow and SP onboarding,Positive,5,0,Allowed
CRM0002050,2024-01-23,REP006,9000000065,ACC149,T06,Vexpro,Sample Drop,Dose and administration,Abandoned,20,0,Allowed
CRM0002051,2024-03-02,REP006,9000000065,ACC149,T06,Nexoral,Remote,Clinical data - REMS requirements,Abandoned,20,0,Allowed
CRM0002052,2024-02-26,REP006,9000000065,ACC149,T06,Vexpro,Phone,Prior authorization support,Abandoned,45,0,Allowed
CRM0002053,2024-04-22,REP006,9000000065,ACC149,T06,Nexoral,Phone,Prior authorization support,Neutral,15,0,Opt-out
CRM0002054,2024-10-09,REP006,9000000065,ACC149,T06,Nexoral,Remote,Adherence program enrollment,Positive,45,0,Opt-out
CRM0002055,2024-07-03,REP006,9000000065,ACC149,T06,Nexoral,Phone,Coverage and reimbursement,Neutral,20,0,Opt-out
CRM0002056,2024-05-09,REP006,9000000077,ACC149,T06,Vexpro,Face to Face,Clinical data - efficacy,Positive,20,0,Opt-out
CRM0002057,2024-01-10,REP006,9000000077,ACC149,T06,Vexpro,Remote,Clinical data - REMS requirements,Positive,5,0,Allowed
CRM0002058,2024-12-20,REP006,9000000077,ACC149,T06,Vexpro,Sample Drop,Clinical data - REMS requirements,Abandoned,10,0,Allowed
CRM0002059,2024-10-30,REP006,9000000077,ACC149,T06,Roventra,Remote,Safety and tolerability,No Reach,30,0,Allowed
CRM0002060,2024-02-16,REP006,9000000077,ACC149,T06,Roventra,Face to Face,Coverage and reimbursement,Positive,5,0,Opt-out
CRM0002061,2024-04-09,REP006,9000000077,ACC149,T06,Nexoral,Phone,Clinical data - REMS requirements,Follow-up,45,0,Allowed
CRM0002062,2024-02-21,REP006,9000000077,ACC149,T06,Roventra,Face to Face,Dose and administration,Positive,15,0,Opt-out
CRM0002063,2024-10-18,REP006,9000000077,ACC149,T06,Nexoral,Phone,Prior authorization support,No Reach,45,0,Opt-out
CRM0002064,2024-05-26,REP006,9000000370,ACC149,T06,Nexoral,Phone,Safety and tolerability,No Reach,15,0,Opt-out
CRM0002065,2024-04-18,REP006,9000000370,ACC149,T06,Vexpro,Sample Drop,Referral workflow and SP onboarding,Abandoned,5,0,Allowed
CRM0002066,2024-05-12,REP006,9000000370,ACC149,T06,Vexpro,Face to Face,Clinical data - efficacy,Follow-up,5,0,Allowed
CRM0002067,2024-03-18,REP006,9000000370,ACC149,T06,Nexoral,Remote,Coverage and reimbursement,Abandoned,20,0,Opt-out
CRM0002068,2024-02-10,REP006,9000000570,ACC149,T06,Vexpro,Sample Drop,Clinical data - efficacy,Neutral,20,1,Opt-out
CRM0002069,2024-01-18,REP006,9000000570,ACC149,T06,Roventra,Phone,Dose and administration,Neutral,15,0,Allowed
